-63.164062	64.296875	500.400024
-63.164062	64.84375	500.400024
-63.710938	65.390625	500.400024
-63.4375	65.117188	500.400024
-63.710938	65.9375	500.400024
-63.984375	66.210938	500.400024
-64.257812	66.484375	500.400024
-63.164062	64.296875	501.400024
-63.710938	64.84375	501.400024
-63.4375	64.570312	501.400024
-63.4375	64.84375	500.900024
-63.164062	64.570312	500.900024
-63.710938	65.117188	500.900024
-63.710938	65.390625	501.400024
-64.257812	65.9375	501.400024
-63.984375	65.664062	501.400024
-63.984375	65.9375	500.900024
-63.710938	65.664062	500.900024
-64.257812	66.210938	500.900024
-64.257812	66.484375	501.400024
-63.710938	64.296875	502.400024
-63.4375	64.296875	501.900024
-63.710938	64.570312	501.900024
-63.710938	64.84375	502.400024
-64.257812	65.390625	502.400024
-63.984375	65.117188	502.400024
-63.984375	65.390625	501.900024
-63.710938	65.117188	501.900024
-64.257812	65.664062	501.900024
-64.257812	65.9375	502.400024
-64.804688	66.484375	502.400024
-64.53125	66.210938	502.400024
-64.53125	66.484375	501.900024
-64.257812	66.210938	501.900024
-63.710938	64.296875	503.400024
-63.984375	64.84375	502.900024
-63.710938	64.570312	502.900024
-64.257812	65.117188	502.900024
-64.53125	65.9375	502.900024
-64.257812	65.664062	502.900024
-64.804688	66.210938	502.900024
-64.257812	64.84375	503.400024
-63.984375	64.570312	503.400024
-64.257812	65.390625	503.400024
-64.804688	65.9375	503.400024
-64.53125	65.664062	503.400024
-65.351562	66.484375	503.400024
-65.078125	66.210938	503.400024
-65.078125	66.484375	502.900024
-64.257812	64.296875	504.400024
-63.984375	64.296875	503.900024
-64.257812	64.570312	503.900024
-64.257812	64.84375	504.400024
-64.804688	65.390625	504.400024
-64.53125	65.117188	504.400024
-64.53125	65.390625	503.900024
-64.257812	65.117188	503.900024
-64.804688	65.664062	503.900024
-64.804688	65.9375	504.400024
-65.078125	66.210938	504.400024
-65.351562	66.484375	504.400024
-64.257812	64.296875	505.400024
-64.804688	64.84375	505.400024
-64.53125	64.570312	505.400024
-64.53125	64.84375	504.900024
-64.257812	64.570312	504.900024
-64.804688	65.117188	504.900024
-64.804688	65.390625	505.400024
-65.351562	65.9375	505.400024
-65.078125	65.664062	505.400024
-65.078125	65.9375	504.900024
-64.804688	65.664062	504.900024
-65.898438	66.484375	505.400024
-65.625	66.210938	505.400024
-65.625	66.484375	504.900024
-65.351562	66.210938	504.900024
-64.53125	64.296875	505.900024
-64.804688	64.296875	506.400024
-64.804688	64.570312	505.900024
-64.804688	64.84375	506.400024
-65.078125	65.390625	505.900024
-64.804688	65.117188	505.900024
-65.898438	65.9375	506.400024
-65.625	65.9375	505.900024
-65.351562	65.664062	505.900024
-65.898438	66.210938	505.900024
-65.898438	66.484375	506.400024
-64.804688	64.296875	507.400024
-64.804688	64.570312	506.900024
-65.898438	65.390625	507.400024
-65.898438	65.664062	506.900024
-65.898438	65.9375	507.400024
-66.445312	66.484375	507.400024
-65.898438	66.210938	506.900024
-65.898438	65.117188	507.900024
-65.898438	65.664062	507.900024
-66.445312	66.210938	507.900024
-65.898438	64.84375	508.400024
-65.898438	65.390625	508.400024
-66.445312	65.9375	508.400024
-66.445312	66.484375	508.400024
-65.898438	64.296875	509.400024
-65.898438	64.570312	508.900024
-65.898438	64.84375	509.400024
-66.445312	65.390625	509.400024
-65.898438	65.117188	508.900024
-66.445312	65.664062	508.900024
-66.445312	65.9375	509.400024
-66.992188	66.484375	509.400024
-66.445312	66.210938	508.900024
-65.898438	64.296875	510.400024
-66.445312	64.84375	510.400024
-65.898438	64.570312	509.900024
-66.445312	65.117188	509.900024
-66.445312	65.390625	510.400024
-66.992188	65.9375	510.400024
-66.445312	65.664062	509.900024
-66.992188	66.210938	509.900024
-66.992188	66.484375	510.400024
-66.445312	64.296875	511.400024
-66.445312	64.570312	510.900024
-66.445312	64.84375	511.400024
-66.992188	65.390625	511.400024
-66.445312	65.117188	510.900024
-66.992188	65.664062	510.900024
-66.992188	65.9375	511.400024
-67.539062	66.484375	511.400024
-66.992188	66.210938	510.900024
-66.445312	64.023438	511.900024
-66.445312	64.296875	512.400024
-66.992188	64.84375	512.400024
-66.445312	64.570312	511.900024
-66.992188	65.117188	511.900024
-66.992188	65.390625	512.400024
-67.539062	65.9375	512.400024
-66.992188	65.664062	511.900024
-67.539062	66.210938	511.900024
-67.539062	66.484375	512.400024
-66.445312	64.023438	512.900024
-66.992188	64.570312	512.900024
-66.992188	65.117188	512.900024
-67.539062	65.664062	512.900024
-67.539062	66.210938	512.900024
-66.992188	64.296875	513.400024
-66.992188	64.84375	513.400024
-67.539062	65.390625	513.400024
-67.539062	65.9375	513.400024
-68.085938	66.484375	513.400024
-66.992188	64.023438	513.900024
-66.992188	64.296875	514.400024
-67.539062	64.84375	514.400024
-66.992188	64.570312	513.900024
-67.539062	65.117188	513.900024
-67.539062	65.390625	514.400024
-68.085938	65.9375	514.400024
-67.539062	65.664062	513.900024
-68.085938	66.210938	513.900024
-68.085938	66.484375	514.400024
-67.539062	64.296875	515.400024
-66.992188	64.023438	514.900024
-67.539062	64.570312	514.900024
-67.539062	64.84375	515.400024
-68.085938	65.390625	515.400024
-67.539062	65.117188	514.900024
-68.085938	65.664062	514.900024
-68.085938	65.9375	515.400024
-68.632812	66.484375	515.400024
-68.085938	66.210938	514.900024
-67.539062	64.023438	515.900024
-67.539062	64.296875	516.400024
-68.085938	64.84375	516.400024
-67.539062	64.570312	515.900024
-68.085938	65.117188	515.900024
-68.085938	65.390625	516.400024
-68.632812	65.9375	516.400024
-68.085938	65.664062	515.900024
-68.632812	66.210938	515.900024
-68.632812	66.484375	516.400024
-68.085938	64.296875	517.400024
-67.539062	64.023438	516.900024
-68.085938	64.570312	516.900024
-68.085938	64.84375	517.400024
-68.632812	65.390625	517.400024
-68.085938	65.117188	516.900024
-68.632812	65.664062	516.900024
-68.632812	65.9375	517.400024
-69.179688	66.484375	517.400024
-68.632812	66.210938	516.900024
-68.085938	64.023438	517.900024
-68.085938	64.570312	517.900024
-68.632812	65.117188	517.900024
-68.632812	65.664062	517.900024
-69.179688	66.210938	517.900024
-68.085938	64.296875	518.400024
-68.632812	64.84375	518.400024
-68.632812	65.390625	518.400024
-69.179688	65.9375	518.400024
-69.179688	66.484375	518.400024
-68.632812	64.296875	519.400024
-68.085938	64.023438	518.900024
-68.632812	64.570312	518.900024
-68.632812	64.84375	519.400024
-69.179688	65.390625	519.400024
-68.632812	65.117188	518.900024
-69.179688	65.664062	518.900024
-69.179688	65.9375	519.400024
-69.726562	66.484375	519.400024
-69.453125	66.210938	519.400024
-69.179688	66.210938	518.900024
-68.632812	64.023438	519.900024
-68.632812	64.296875	520.400024
-69.179688	64.84375	520.400024
-68.90625	64.570312	520.400024
-68.632812	64.570312	519.900024
-69.179688	65.117188	519.900024
-69.179688	65.390625	520.400024
-69.179688	65.664062	519.900024
-69.179688	65.9375	520.400024
-69.453125	66.210938	520.400024
-69.726562	66.484375	520.400024
-68.632812	64.023438	520.900024
-68.632812	64.296875	521.400024
-68.90625	64.570312	521.400024
-69.179688	64.84375	521.400024
-69.179688	65.117188	520.900024
-69.179688	65.390625	521.400024
-69.726562	65.9375	521.400024
-69.179688	65.664062	520.900024
-69.726562	66.210938	520.900024
-69.726562	66.484375	521.400024
-69.179688	64.296875	522.400024
-68.632812	64.023438	521.900024
-69.179688	64.570312	521.900024
-69.179688	64.84375	522.400024
-69.726562	65.390625	522.400024
-69.179688	65.117188	521.900024
-69.726562	65.664062	521.900024
-69.726562	65.9375	522.400024
-70.273438	66.484375	522.400024
-70	66.210938	522.400024
-69.726562	66.210938	521.900024
-69.179688	64.023438	522.900024
-69.179688	64.296875	523.400024
-69.726562	64.84375	523.400024
-69.179688	64.570312	522.900024
-69.726562	65.117188	522.900024
-69.726562	65.390625	523.400024
-69.726562	65.664062	522.900024
-69.726562	65.9375	523.400024
-70.273438	66.484375	523.400024
-69.726562	64.296875	524.400024
-69.453125	64.023438	524.400024
-69.179688	64.023438	523.900024
-69.726562	64.570312	523.900024
-69.726562	64.84375	524.400024
-69.726562	65.117188	523.900024
-70.273438	65.9375	524.400024
-69.726562	65.664062	523.900024
-70.273438	66.210938	523.900024
-70.273438	66.484375	524.400024
-69.726562	64.296875	525.400024
-69.726562	64.570312	524.900024
-69.726562	64.84375	525.400024
-70.273438	65.390625	525.400024
-70.273438	65.9375	525.400024
-70.273438	66.210938	524.900024
-70.273438	66.484375	525.400024
-69.726562	64.570312	525.900024
-70.273438	65.664062	525.900024
-69.726562	64.296875	526.400024
-69.726562	64.84375	526.400024
-70.273438	65.390625	526.400024
-70.273438	65.9375	526.400024
-70.820312	66.484375	526.400024
-69.726562	64.023438	526.900024
-70.273438	65.390625	527.400024
-70.273438	65.664062	526.900024
-70.273438	65.9375	527.400024
-70.820312	66.484375	527.400024
-70.273438	64.296875	528.400024
-70.273438	65.117188	527.900024
-70.820312	66.484375	528.400024
-70.273438	64.296875	529.400024
-70.273438	64.84375	529.400024
-70.820312	65.390625	529.400024
-70.820312	65.9375	529.400024
-70.820312	66.210938	528.900024
-70.273438	64.84375	530.400024
-70.820312	65.390625	530.400024
-70.820312	65.9375	530.400024
-71.367188	66.484375	530.400024
-70.273438	64.296875	531.400024
-70.820312	64.84375	531.400024
-70.820312	65.9375	531.400024
-71.09375	66.210938	531.400024
-71.367188	66.484375	531.400024
-70.273438	64.296875	532.400024
-70.546875	64.570312	532.400024
-70.820312	64.84375	532.400024
-70.820312	65.9375	532.400024
-71.367188	66.484375	532.400024
-70.273438	64.296875	533.400024
-70.546875	64.570312	533.400024
-70.820312	64.84375	533.400024
-70.820312	65.390625	533.400024
-71.367188	65.9375	533.400024
-70.273438	64.296875	534.400024
-70.546875	64.570312	534.400024
-70.820312	64.84375	534.400024
-70.820312	65.390625	534.400024
-71.09375	65.664062	534.400024
-71.367188	65.9375	534.400024
-70.273438	64.296875	535.400024
-70.546875	64.570312	535.400024
-70.820312	64.84375	535.400024
-70.820312	65.390625	535.400024
-71.09375	65.664062	535.400024
-71.367188	65.9375	535.400024
-70.273438	64.296875	536.400024
-70.546875	64.570312	536.400024
-70.820312	64.84375	536.400024
-70.820312	65.390625	536.400024
-71.09375	65.664062	536.400024
-71.367188	65.9375	536.400024
-70.273438	64.296875	537.400024
-70.546875	64.570312	537.400024
-70.820312	64.84375	537.400024
-70.820312	65.390625	537.400024
