-645.02,37.7472,101.364
-645.397,37.7341,101.378
-645.759,37.7103,101.769
-646.136,37.6972,101.783
-646.513,37.684,101.797
-646.875,37.6603,102.188
-647.252,37.6471,102.202
-647.629,37.634,102.216
-648.006,37.6208,102.23
-648.383,37.6077,102.244
-648.745,37.5839,102.634
-649.122,37.5708,102.648
-649.499,37.5576,102.662
-649.862,37.5339,103.053
-650.239,37.5207,103.067
-650.601,37.497,103.458
-650.978,37.4838,103.472
-651.355,37.4707,103.486
-651.732,37.4575,103.5
-652.109,37.4444,103.514
-652.485,37.4312,103.528
-652.848,37.4075,103.919
-653.225,37.3943,103.933
-653.602,37.3812,103.947
-653.993,37.3786,103.584
-654.355,37.3548,103.975
-654.718,37.3311,104.366
-655.095,37.318,104.38
-655.472,37.3048,104.394
-655.848,37.2916,104.408
-656.24,37.289,104.045
-656.617,37.2759,104.059
-656.993,37.2627,104.073
-657.37,37.2496,104.087
-657.747,37.2364,104.101
-658.124,37.2232,104.115
-658.501,37.2101,104.129
-658.878,37.1969,104.143
-659.255,37.1838,104.157
-659.617,37.16,104.548
-659.98,37.1363,104.939
-660.357,37.1231,104.953
-660.733,37.11,104.967
-661.11,37.0968,104.981
-661.487,37.0837,104.995
-661.85,37.0599,105.386
-662.227,37.0468,105.4
-662.632,37.0548,104.66
-663.009,37.0416,104.674
-663.386,37.0284,104.688
-663.72,36.9836,105.833
-664.096,36.9704,105.847
-664.459,36.9467,106.238
-664.836,36.9335,106.252
-665.213,36.9204,106.266
-665.59,36.9072,106.28
-665.966,36.8941,106.294
-666.343,36.8809,106.308
-666.72,36.8677,106.322
-667.097,36.8546,106.336
-667.474,36.8414,106.35
-667.851,36.8283,106.364
-668.228,36.8151,106.378
-668.605,36.8019,106.392
-668.981,36.7888,106.406
-669.358,36.7756,106.42
-669.735,36.7625,106.434
-670.112,36.7493,106.448
-670.489,36.7361,106.462
-670.866,36.723,106.476
-671.243,36.7098,106.49
-671.619,36.6967,106.504
-671.996,36.6835,106.518
-672.373,36.6703,106.532
-672.75,36.6572,106.546
-673.127,36.644,106.56
-673.504,36.6309,106.574
-673.881,36.6177,106.588
-674.258,36.6045,106.602
-674.634,36.5914,106.616
-675.011,36.5782,106.63
-675.388,36.5651,106.644
-675.765,36.5519,106.658
-676.142,36.5387,106.672
-676.519,36.5256,106.686
-676.896,36.5124,106.7
-677.273,36.4993,106.714
-677.664,36.4967,106.351
-678.041,36.4835,106.365
-607.097,40.0777,62.9436
-607.474,40.0645,62.9575
-607.794,40.0092,64.4791
-608.143,39.975,65.2469
-608.519,39.9618,65.2608
-608.896,39.9486,65.2747
-609.23,39.9039,66.4194
-609.607,39.8907,66.4332
-609.956,39.8565,67.201
-610.318,39.8328,67.5918
-610.695,39.8196,67.6057
-611.001,39.7538,69.5043
-611.378,39.7406,69.5181
-611.74,39.7169,69.909
-612.103,39.6932,70.2998
-612.451,39.659,71.0675
-612.8,39.6247,71.8353
-613.177,39.6116,71.8492
-613.553,39.5984,71.863
-613.888,39.5536,73.0077
-614.25,39.5299,73.3986
-614.613,39.5062,73.7894
-614.961,39.472,74.5571
-615.324,39.4483,74.948
-615.701,39.4351,74.9618
-616.049,39.4009,75.7296
-616.369,39.3456,77.2512
-616.732,39.3219,77.642
-617.109,39.3087,77.6559
-617.485,39.2955,77.6698
-617.834,39.2613,78.4376
-618.196,39.2376,78.8284
-618.559,39.2139,79.2192
-618.936,39.2007,79.2331
-619.256,39.1454,80.7547
-619.618,39.1217,81.1455
-619.981,39.098,81.5363
-620.344,39.0743,81.9272
-620.706,39.0506,82.318
-621.055,39.0164,83.0857
-621.432,39.0032,83.0996
-621.794,38.9795,83.4904
-622.143,38.9452,84.2582
-622.519,38.9321,84.2721
-622.868,38.8978,85.0398
-623.23,38.8741,85.4306
-623.607,38.8609,85.4445
-623.941,38.8162,86.5892
-624.318,38.803,86.6031
-624.695,38.7898,86.617
-625.029,38.7451,87.7617
-625.406,38.7319,87.7755
-625.769,38.7082,88.1663
-626.117,38.6739,88.9341
-626.494,38.6608,88.948
-626.871,38.6476,88.9618
-627.234,38.6239,89.3527
-627.611,38.6107,89.3665
-627.973,38.587,89.7574
-628.336,38.5633,90.1482
-628.713,38.5501,90.162
-629.061,38.5158,90.9298
-629.424,38.4921,91.3206
-629.801,38.4789,91.3345
-630.163,38.4552,91.7253
-630.54,38.442,91.7392
-630.903,38.4183,92.13
-631.265,38.3946,92.5208
-631.628,38.3709,92.9116
-632.005,38.3577,92.9255
-632.367,38.334,93.3163
-632.702,38.2893,94.461
-633.093,38.2866,94.098
-633.47,38.2734,94.1118
-633.789,38.2182,95.6335
-634.166,38.205,95.6473
-634.557,38.2023,95.2843
-634.934,38.1891,95.2982
-635.268,38.1444,96.4429
-635.645,38.1312,96.4567
-636.008,38.1075,96.8475
-636.385,38.0943,96.8614
-636.762,38.0811,96.8753
-637.124,38.0574,97.2661
-637.473,38.0232,98.0339
-637.85,38.01,98.0477
-638.226,37.9968,98.0616
-638.589,37.9731,98.4524
-638.966,37.9599,98.4663
-639.329,37.9362,98.8571
-639.705,37.923,98.871
-640.068,37.8993,99.2618
-640.445,37.8861,99.2757
-640.808,37.8624,99.6665
-641.184,37.8492,99.6804
-641.547,37.8255,100.071
-641.924,37.8123,100.085
-642.287,37.7886,100.476
-642.663,37.7754,100.49
-643.04,37.7622,100.504
-643.417,37.749,100.518
-643.794,37.7358,100.531
-644.171,37.7227,100.545
-644.519,37.6884,101.313
-644.896,37.6752,101.327
-645.273,37.662,101.341
-645.65,37.6489,101.355
-646.013,37.6252,101.745
-646.389,37.612,101.759
-646.781,37.6093,101.396
-647.157,37.5961,101.41
-647.506,37.5619,102.178
-647.883,37.5487,102.192
-648.26,37.5355,102.206
-648.622,37.5118,102.596
-648.999,37.4986,102.61
-649.376,37.4854,102.624
-649.753,37.4722,102.638
-650.115,37.4485,103.029
-650.507,37.4458,102.666
-650.855,37.4116,103.434
-651.232,37.3984,103.447
-651.609,37.3852,103.461
-651.986,37.3721,103.475
-652.362,37.3589,103.489
-652.725,37.3352,103.88
-653.102,37.322,103.894
-653.479,37.3088,103.908
-653.856,37.2956,103.922
-654.233,37.2824,103.935
-654.638,37.2903,103.195
-655.015,37.2771,103.209
-655.349,37.2323,104.354
-655.726,37.2191,104.368
-656.117,37.2165,104.005
-656.508,37.2138,103.642
-656.885,37.2006,103.656
-657.248,37.1769,104.046
-657.624,37.1637,104.06
-657.987,37.14,104.451
-658.364,37.1268,104.465
-658.755,37.1241,104.102
-659.118,37.1004,104.493
-659.495,37.0872,104.507
-659.857,37.0635,104.897
-660.234,37.0503,104.911
-660.611,37.0372,104.925
-660.988,37.024,104.939
-661.365,37.0108,104.953
-661.727,36.9871,105.344
-662.104,36.9739,105.358
-662.509,36.9817,104.618
-662.886,36.9685,104.631
-663.263,36.9554,104.645
-663.612,36.9211,105.413
-663.96,36.8869,106.181
-664.337,36.8737,106.195
-664.714,36.8605,106.209
-665.091,36.8473,106.222
-665.467,36.8341,106.236
-665.844,36.821,106.25
-666.221,36.8078,106.264
-666.598,36.7946,106.278
-666.975,36.7814,106.292
-667.352,36.7682,106.306
-667.729,36.755,106.32
-668.106,36.7418,106.333
-668.482,36.7286,106.347
-668.916,36.7575,104.853
-669.293,36.7443,104.867
-669.613,36.6891,106.389
-669.99,36.6759,106.403
-670.367,36.6627,106.417
-670.744,36.6495,106.431
-671.121,36.6363,106.444
-671.497,36.6231,106.458
-671.874,36.6099,106.472
-672.251,36.5967,106.486
-672.628,36.5836,106.5
-673.005,36.5704,106.514
-673.382,36.5572,106.528
-673.759,36.544,106.542
-674.136,36.5308,106.555
-674.512,36.5176,106.569
-674.889,36.5044,106.583
-675.266,36.4912,106.597
-675.643,36.478,106.611
-676.02,36.4649,106.625
-676.397,36.4517,106.639
-676.774,36.4385,106.652
-677.151,36.4253,106.666
-677.527,36.4121,106.68
-677.947,36.4305,105.563
-607.027,40.0592,62.9194
-607.404,40.046,62.9332
-607.724,39.9907,64.4548
-608.073,39.9565,65.2225
-608.45,39.9433,65.2363
-608.827,39.9301,65.2501
-609.161,39.8854,66.3948
-609.538,39.8722,66.4086
-609.886,39.838,67.1763
-610.249,39.8143,67.567
-610.612,39.7906,67.9578
-610.932,39.7353,69.4794
-611.309,39.7221,69.4932
-611.671,39.6984,69.8839
-612.034,39.6747,70.2747
-612.383,39.6405,71.0424
-612.731,39.6063,71.8101
-613.108,39.5931,71.8239
-613.485,39.5799,71.8377
-613.819,39.5352,72.9823
-614.182,39.5115,73.3731
-614.531,39.4773,74.1408
-614.893,39.4536,74.5316
-615.256,39.4299,74.9223
-615.633,39.4167,74.9361
-615.967,39.3719,76.0808
-616.301,39.3272,77.2254
-616.664,39.3035,77.6162
-617.041,39.2903,77.63
-617.404,39.2666,78.0207
-617.766,39.2429,78.4115
-618.143,39.2297,78.4253
-618.492,39.1955,79.193
-618.869,39.1823,79.2068
-619.189,39.1271,80.7284
-619.552,39.1033,81.1192
-619.914,39.0796,81.5099
-620.277,39.0559,81.9007
-620.64,39.0322,82.2914
-620.988,38.998,83.0591
-621.365,38.9848,83.0729
-621.728,38.9611,83.4637
-622.076,38.9269,84.2314
-622.453,38.9137,84.2452
-622.802,38.8795,85.0129
-623.164,38.8558,85.4037
-623.541,38.8426,85.4175
-623.904,38.8189,85.8082
-624.252,38.7847,86.5759
-624.629,38.7715,86.5897
-624.964,38.7267,87.7344
-625.34,38.7135,87.7482
-625.703,38.6898,88.1389
-626.066,38.6661,88.5297
-626.429,38.6424,88.9204
-626.805,38.6292,88.9343
-627.168,38.6055,89.325
-627.545,38.5923,89.3388
-627.908,38.5686,89.7296
-628.27,38.5449,90.1203
-628.647,38.5317,90.1341
-628.996,38.4975,90.9018
-629.358,38.4738,91.2926
-629.735,38.4606,91.3064
-630.098,38.4369,91.6972
-630.475,38.4237,91.711
-630.838,38.4,92.1017
-631.2,38.3763,92.4925
-631.563,38.3526,92.8832
-631.94,38.3394,92.897
-632.303,38.3156,93.2878
-632.637,38.2709,94.4324
-633.028,38.2682,94.0693
-633.405,38.255,94.0831
-633.725,38.1998,95.6047
-634.102,38.1866,95.6185
-634.493,38.1839,95.2554
-634.87,38.1707,95.2692
-635.204,38.126,96.4138
-635.581,38.1128,96.4276
-635.944,38.0891,96.8184
-636.321,38.0759,96.8322
-636.697,38.0627,96.846
-637.06,38.039,97.2368
-637.409,38.0048,98.0045
-637.786,37.9916,98.0183
-638.162,37.9784,98.0321
-638.525,37.9547,98.4228
-638.902,37.9415,98.4367
-639.265,37.9178,98.8274
-639.642,37.9046,98.8412
-640.004,37.8808,99.232
-640.381,37.8676,99.2458
-640.744,37.8439,99.6365
-641.121,37.8307,99.6503
-641.483,37.807,100.041
-641.86,37.7938,100.055
-642.223,37.7701,100.446
-642.6,37.7569,100.459
-642.977,37.7437,100.473
-643.354,37.7305,100.487
-643.73,37.7173,100.501
-644.107,37.7041,100.515
-644.456,37.6699,101.282
-644.833,37.6567,101.296
-645.21,37.6435,101.31
-645.586,37.6303,101.324
-645.949,37.6066,101.715
-646.34,37.6039,101.351
-646.717,37.5907,101.365
-647.094,37.5775,101.379
-647.442,37.5433,102.147
-647.819,37.5301,102.161
-648.196,37.5169,102.174
-648.559,37.4932,102.565
-648.936,37.48,102.579
-649.313,37.4668,102.593
-649.69,37.4536,102.607
-650.052,37.4299,102.997
-650.443,37.4272,102.634
-650.792,37.393,103.402
-651.169,37.3798,103.416
-651.546,37.3666,103.43
-651.922,37.3534,103.443
-652.299,37.3402,103.457
-652.662,37.3165,103.848
-653.039,37.3033,103.862
-653.416,37.2901,103.876
-653.793,37.2769,103.889
-654.169,37.2637,103.903
-654.575,37.2715,103.163
-654.952,37.2583,103.177
-655.286,37.2136,104.322
-655.663,37.2004,104.335
-656.054,37.1977,103.972
-656.445,37.195,103.609
-656.822,37.1818,103.623
-657.184,37.1581,104.014
-657.561,37.1449,104.027
-657.924,37.1212,104.418
-658.301,37.108,104.432
-658.664,37.0843,104.823
-659.055,37.0816,104.46
-659.432,37.0684,104.473
-659.794,37.0447,104.864
-660.171,37.0315,104.878
-660.548,37.0183,104.892
-660.925,37.0051,104.906
-661.302,36.9919,104.919
-661.664,36.9681,105.31
-662.041,36.9549,105.324
-662.447,36.9628,104.584
-662.823,36.9496,104.598
-663.2,36.9364,104.611
-663.549,36.9021,105.379
-663.897,36.8679,106.147
-664.274,36.8547,106.161
-664.651,36.8415,106.175
-665.028,36.8283,106.188
-665.405,36.8151,106.202
-665.782,36.8019,106.216
-666.159,36.7887,106.23
-666.535,36.7755,106.244
-666.912,36.7623,106.257
-667.289,36.7491,106.271
-667.666,36.7359,106.285
-668.043,36.7227,106.299
-668.42,36.7095,106.313
-668.797,36.6963,106.326
-669.23,36.7252,104.832
-669.55,36.6699,106.354
-669.927,36.6567,106.368
-670.304,36.6435,106.382
-670.681,36.6303,106.395
-671.058,36.6171,106.409
-671.435,36.6039,106.423
-671.812,36.5907,106.437
-672.189,36.5775,106.451
-672.565,36.5643,106.465
-672.942,36.5511,106.478
-673.319,36.5379,106.492
-673.696,36.5247,106.506
-674.073,36.5115,106.52
-674.45,36.4983,106.534
-674.827,36.4851,106.547
-675.204,36.4719,106.561
-675.58,36.4587,106.575
-675.957,36.4455,106.589
-676.334,36.4323,106.603
-676.711,36.4191,106.616
-677.088,36.4059,106.63
-677.465,36.3927,106.644
-677.856,36.39,106.281
-607.027,40.0912,62.1344
-607.375,40.057,62.9021
-607.682,39.9912,64.8006
-608.044,39.9675,65.1914
-608.421,39.9543,65.2051
-608.798,39.9411,65.2189
-609.132,39.8963,66.3635
-609.509,39.8831,66.3773
-609.886,39.8699,66.3911
-610.221,39.8252,67.5357
-610.583,39.8014,67.9265
-610.946,39.7777,68.3172
-611.28,39.733,69.4618
-611.657,39.7198,69.4756
-612.006,39.6855,70.2433
-612.369,39.6618,70.634
-612.731,39.6381,71.0247
-613.094,39.6144,71.4154
-613.457,39.5907,71.8062
-613.805,39.5564,72.5738
-614.168,39.5327,72.9646
-614.531,39.509,73.3553
-614.879,39.4748,74.123
-615.242,39.451,74.5137
-615.605,39.4273,74.9044
-615.982,39.4141,74.9182
-616.316,39.3694,76.0628
-616.651,39.3246,77.2075
-617.013,39.3009,77.5982
-617.39,39.2877,77.612
-617.739,39.2535,78.3796
-618.116,39.2403,78.3934
-618.464,39.206,79.1611
-618.841,39.1928,79.1749
-619.218,39.1796,79.1887
-619.538,39.1244,80.7102
-619.901,39.1006,81.1009
-620.249,39.0664,81.8686
-620.626,39.0532,81.8824
-620.975,39.019,82.6501
-621.338,38.9952,83.0408
-621.7,38.9715,83.4315
-622.063,38.9478,83.8223
-622.426,38.9241,84.213
-622.789,38.9004,84.6037
-623.137,38.8661,85.3714
-623.514,38.8529,85.3852
-623.877,38.8292,85.7759
-624.225,38.795,86.5436
-624.602,38.7818,86.5574
-624.937,38.737,87.702
-625.313,38.7238,87.7158
-625.69,38.7106,87.7295
-626.067,38.6974,87.7433
-626.416,38.6632,88.511
-626.764,38.629,89.2787
-627.141,38.6158,89.2924
-627.518,38.6026,89.3062
-627.881,38.5788,89.697
-628.244,38.5551,90.0877
-628.62,38.5419,90.1015
-628.969,38.5077,90.8691
-629.346,38.4945,90.8829
-629.709,38.4708,91.2736
-630.071,38.447,91.6644
-630.448,38.4338,91.6782
-630.811,38.4101,92.0689
-631.174,38.3864,92.4596
-631.536,38.3627,92.8503
-631.913,38.3495,92.8641
-632.276,38.3258,93.2548
-632.653,38.3126,93.2686
-633.001,38.2783,94.0363
-633.378,38.2651,94.0501
-633.741,38.2414,94.4408
-634.075,38.1967,95.5854
-634.452,38.1835,95.5992
-634.815,38.1597,95.9899
-635.192,38.1465,96.0037
-635.569,38.1333,96.0175
-635.917,38.0991,96.7852
-636.294,38.0859,96.799
-636.671,38.0727,96.8127
-637.034,38.049,97.2035
-637.991,38.467,81.7624
-637.773,38.0121,97.608
-638.731,38.4301,82.1669
-638.499,37.9646,98.3894
-638.876,37.9514,98.4032
-639.238,37.9277,98.7939
-639.615,37.9145,98.8077
-639.978,37.8908,99.1984
-640.355,37.8776,99.2122
-640.732,37.8644,99.226
-641.095,37.8407,99.6167
-641.457,37.817,100.007
-641.834,37.8038,100.021
-642.211,37.7906,100.035
-642.574,37.7668,100.426
-642.951,37.7536,100.44
-643.313,37.7299,100.83
-643.69,37.7167,100.844
-644.081,37.714,100.481
-644.43,37.6798,101.249
-644.807,37.6666,101.262
-645.184,37.6534,101.276
-645.56,37.6402,101.29
-645.937,37.627,101.304
-646.3,37.6033,101.694
-646.691,37.6006,101.331
-647.068,37.5874,101.345
-647.445,37.5742,101.359
-647.793,37.5399,102.126
-648.17,37.5267,102.14
-648.533,37.503,102.531
-648.91,37.4898,102.545
-649.287,37.4766,102.559
-649.664,37.4634,102.572
-650.04,37.4502,102.586
-650.417,37.437,102.6
-650.78,37.4133,102.991
-651.143,37.3896,103.381
-651.52,37.3764,103.395
-651.897,37.3632,103.409
-652.273,37.35,103.423
-652.636,37.3263,103.813
-653.013,37.3131,103.827
-653.39,37.2999,103.841
-653.767,37.2867,103.855
-654.144,37.2735,103.869
-654.549,37.2813,103.128
-654.926,37.2681,103.142
-655.274,37.2339,103.91
-655.651,37.2207,103.924
-656.028,37.2075,103.937
-656.405,37.1943,103.951
-656.782,37.1811,103.965
-657.159,37.1679,103.979
-657.536,37.1547,103.993
-657.912,37.1415,104.006
-658.275,37.1177,104.397
-658.638,37.094,104.788
-659.015,37.0808,104.802
-659.406,37.0781,104.438
-659.783,37.0649,104.452
-660.145,37.0412,104.843
-660.522,37.028,104.857
-660.899,37.0148,104.87
-661.276,37.0016,104.884
-661.653,36.9884,104.898
-662.03,36.9752,104.912
-662.407,36.962,104.926
-662.798,36.9593,104.562
-663.174,36.9461,104.576
-663.523,36.9119,105.344
-663.872,36.8776,106.112
-664.249,36.8644,106.125
-664.625,36.8512,106.139
-665.002,36.838,106.153
-665.379,36.8248,106.167
-665.756,36.8116,106.18
-666.133,36.7984,106.194
-666.51,36.7852,106.208
-666.943,36.8141,104.714
-667.264,36.7588,106.236
-667.64,36.7456,106.249
-668.017,36.7324,106.263
-668.451,36.7613,104.769
-668.828,36.7481,104.783
-669.205,36.7349,104.797
-669.581,36.7217,104.811
-669.887,36.6559,106.709
-670.279,36.6532,106.346
-670.655,36.64,106.36
-671.032,36.6268,106.373
-671.409,36.6136,106.387
-671.786,36.6004,106.401
-672.163,36.5872,106.415
-672.54,36.574,106.429
-672.917,36.5608,106.442
-673.294,36.5476,106.456
-673.685,36.5449,106.093
-674.047,36.5212,106.484
-674.424,36.508,106.497
-674.801,36.4948,106.511
-675.192,36.4921,106.148
-675.569,36.4789,106.162
-675.932,36.4552,106.553
-676.309,36.442,106.566
-676.685,36.4288,106.58
-677.062,36.4156,106.594
-677.439,36.4024,106.608
-677.858,36.4208,105.491
-606.963,40.1248,62.0683
-607.34,40.1116,62.0821
-607.661,40.0563,63.6036
-608.009,40.022,64.3712
-608.358,39.9878,65.1388
-608.735,39.9746,65.1526
-609.098,39.9509,65.5432
-609.446,39.9166,66.3109
-609.823,39.9034,66.3246
-610.186,39.8797,66.7153
-610.521,39.8349,67.8598
-610.898,39.8217,67.8735
-611.232,39.7769,69.0181
-611.595,39.7532,69.4088
-611.944,39.7189,70.1764
-612.306,39.6952,70.5671
-612.683,39.682,70.5808
-613.018,39.6372,71.7254
-613.395,39.624,71.7391
-613.743,39.5898,72.5067
-614.106,39.5661,72.8974
-614.469,39.5423,73.2881
-614.818,39.5081,74.0557
-615.18,39.4844,74.4464
-615.557,39.4712,74.4601
-615.92,39.4474,74.8508
-616.255,39.4027,75.9953
-616.589,39.3579,77.1399
-616.952,39.3341,77.5306
-617.329,39.3209,77.5443
-617.678,39.2867,78.3119
-618.055,39.2735,78.3257
-618.417,39.2498,78.7163
-618.78,39.2261,79.107
-619.157,39.2129,79.1207
-619.477,39.1575,80.6423
-619.84,39.1338,81.0329
-620.203,39.1101,81.4236
-620.566,39.0864,81.8143
-620.914,39.0521,82.5819
-621.277,39.0284,82.9726
-621.64,39.0047,83.3632
-622.003,38.981,83.7539
-622.366,38.9572,84.1446
-622.728,38.9335,84.5353
-623.091,38.9098,84.9259
-623.454,38.8861,85.3166
-623.831,38.8729,85.3303
-624.165,38.8281,86.4749
-624.542,38.8149,86.4886
-624.919,38.8017,86.5024
-625.254,38.7569,87.6469
-625.631,38.7437,87.6607
-626.008,38.7305,87.6744
-626.356,38.6963,88.442
-626.705,38.662,89.2096
-627.082,38.6488,89.2234
-627.459,38.6357,89.2371
-627.821,38.6119,89.6278
-628.184,38.5882,90.0184
-628.561,38.575,90.0322
-628.91,38.5408,90.7998
-629.287,38.5276,90.8135
-629.649,38.5039,91.2042
-630.012,38.4801,91.5949
-630.389,38.467,91.6086
-630.752,38.4432,91.9993
-631.115,38.4195,92.3899
-631.492,38.4063,92.4037
-631.854,38.3826,92.7943
-632.217,38.3589,93.185
-632.594,38.3457,93.1987
-632.943,38.3114,93.9663
-633.32,38.2983,93.9801
-633.682,38.2745,94.3707
-634.017,38.2297,95.5153
-634.394,38.2166,95.529
-634.757,38.1928,95.9197
-635.133,38.1797,95.9334
-635.51,38.1665,95.9472
-635.859,38.1322,96.7148
-636.236,38.119,96.7285
-636.613,38.1058,96.7422
-636.976,38.0821,97.1329
-637.352,38.0689,97.1466
-637.715,38.0452,97.5373
-638.078,38.0215,97.928
-638.455,38.0083,97.9417
-638.818,37.9846,98.3324
-639.18,37.9609,98.7231
-639.557,37.9477,98.7368
-639.92,37.924,99.1275
-640.297,37.9108,99.1412
-640.674,37.8976,99.1549
-641.037,37.8739,99.5456
-641.413,37.8607,99.5593
-641.776,37.837,99.95
-642.153,37.8238,99.9637
-642.516,37.8001,100.354
-642.893,37.7869,100.368
-643.256,37.7631,100.759
-643.632,37.75,100.773
-644.023,37.7473,100.409
-644.372,37.7131,101.177
-644.749,37.6999,101.191
-645.126,37.6867,101.204
-645.503,37.6735,101.218
-645.88,37.6603,101.232
-646.257,37.6471,101.246
-646.633,37.6339,101.259
-647.01,37.6208,101.273
-647.387,37.6076,101.287
-647.736,37.5733,102.054
-648.113,37.5601,102.068
-648.475,37.5364,102.459
-648.852,37.5232,102.472
-649.229,37.51,102.486
-649.606,37.4969,102.5
-649.983,37.4837,102.514
-650.346,37.46,102.904
-650.723,37.4468,102.918
-651.085,37.423,103.309
-651.462,37.4099,103.322
-651.839,37.3967,103.336
-652.216,37.3835,103.35
-652.593,37.3703,103.364
-652.956,37.3466,103.754
-653.333,37.3334,103.768
-653.709,37.3202,103.782
-654.086,37.307,103.795
-654.463,37.2939,103.809
-654.84,37.2807,103.823
-655.217,37.2675,103.837
-655.594,37.2543,103.85
-655.971,37.2411,103.864
-656.348,37.2279,103.878
-656.725,37.2147,103.892
-657.101,37.2016,103.905
-657.478,37.1884,103.919
-657.855,37.1752,103.933
-658.218,37.1515,104.323
-658.581,37.1277,104.714
-658.958,37.1146,104.728
-659.349,37.1119,104.365
-659.725,37.0987,104.378
-660.088,37.075,104.769
-660.465,37.0618,104.783
-660.842,37.0486,104.796
-661.219,37.0355,104.81
-661.596,37.0223,104.824
-661.973,37.0091,104.838
-662.349,36.9959,104.851
-662.74,36.9933,104.488
-663.117,36.9801,104.502
-663.466,36.9458,105.269
-663.815,36.9116,106.037
-664.192,36.8984,106.051
-664.568,36.8852,106.065
-664.945,36.872,106.078
-665.322,36.8588,106.092
-665.699,36.8456,106.106
-666.076,36.8325,106.119
-666.509,36.8614,104.625
-666.886,36.8482,104.639
-667.263,36.835,104.653
-667.64,36.8219,104.667
-667.974,36.7771,105.811
-668.351,36.7639,105.825
-668.771,36.7823,104.708
-669.077,36.7164,106.606
-669.454,36.7033,106.62
-669.831,36.6901,106.634
-670.208,36.6769,106.647
-670.584,36.6637,106.661
-670.961,36.6505,106.675
-671.338,36.6373,106.689
-671.715,36.6241,106.702
-672.092,36.611,106.716
-672.469,36.5978,106.73
-672.846,36.5846,106.743
-673.223,36.5714,106.757
-673.628,36.5793,106.017
-674.005,36.5661,106.031
-674.367,36.5424,106.421
-674.744,36.5292,106.435
-675.135,36.5266,106.072
-675.512,36.5134,106.086
-675.889,36.5002,106.099
-676.252,36.4765,106.49
-676.629,36.4633,106.504
-677.005,36.4501,106.518
-677.382,36.4369,106.531
-677.773,36.4343,106.168
-606.943,40.154,61.6522
-607.263,40.0987,63.1737
-607.626,40.0749,63.5643
-607.975,40.0407,64.3319
-608.324,40.0064,65.0995
-608.701,39.9932,65.1132
-609.077,39.9801,65.1269
-609.412,39.9352,66.2714
-609.775,39.9115,66.6621
-610.152,39.8983,66.6758
